cpro,provincia,ccaa,año,alquiler_mediano,factor_2020,salario_neto_mes,banda_edad,tasa_esfuerzo,alquiler_real,sobre_30
18,Granada,Andalucía,2022,444.4797222222222,0.8949107299739896,1352.9347666666667,36-45,32.85,397.77,1
18,Granada,Andalucía,2023,458.87458333333336,0.8643768521205406,587.8098333333334,18-25,78.07,396.64,1
18,Granada,Andalucía,2023,458.87458333333336,0.8643768521205406,1154.5965533333333,26-35,39.74,396.64,1
18,Granada,Andalucía,2023,458.87458333333336,0.8643768521205406,1414.0257833333333,36-45,32.45,396.64,1
18,Granada,Andalucía,2024,499.1666666666667,0.8410456579083591,620.8214583333333,18-25,80.4,419.82,1
18,Granada,Andalucía,2024,499.1666666666667,0.8410456579083591,1214.9165183333334,26-35,41.09,419.82,1
18,Granada,Andalucía,2024,499.1666666666667,0.8410456579083591,1470.2532433333333,36-45,33.95,419.82,1
19,Guadalajara,Castilla - La Mancha,2011,470.0,1.0717791932800231,638.6529816666667,18-25,73.59,503.74,1
19,Guadalajara,Castilla - La Mancha,2011,470.0,1.0717791932800231,1216.1620633333334,26-35,38.65,503.74,1
19,Guadalajara,Castilla - La Mancha,2011,470.0,1.0717791932800231,1466.5166083333334,36-45,32.05,503.74,1
19,Guadalajara,Castilla - La Mancha,2012,448.3333333333333,1.0461898360861621,588.356125,18-25,76.2,469.04,1
19,Guadalajara,Castilla - La Mancha,2012,448.3333333333333,1.0461898360861621,1162.30707,26-35,38.57,469.04,1
19,Guadalajara,Castilla - La Mancha,2012,448.3333333333333,1.0461898360861621,1424.405325,36-45,31.48,469.04,1
19,Guadalajara,Castilla - La Mancha,2013,400.0,1.031656722448744,539.1118333333333,18-25,74.2,412.66,1
19,Guadalajara,Castilla - La Mancha,2013,400.0,1.031656722448744,1138.5230916666667,26-35,35.13,412.66,1
19,Guadalajara,Castilla - La Mancha,2013,400.0,1.031656722448744,1418.2962233333335,36-45,28.2,412.66,0
19,Guadalajara,Castilla - La Mancha,2014,400.0,1.0332160647146191,501.0275,18-25,79.84,413.29,1
19,Guadalajara,Castilla - La Mancha,2014,400.0,1.0332160647146191,1125.4745249999999,26-35,35.54,413.29,1
19,Guadalajara,Castilla - La Mancha,2014,400.0,1.0332160647146191,1414.7375233333332,36-45,28.27,413.29,0
19,Guadalajara,Castilla - La Mancha,2015,390.0,1.0384115222946557,522.4889583333334,18-25,74.64,404.98,1
19,Guadalajara,Castilla - La Mancha,2015,390.0,1.0384115222946557,1133.7781583333333,26-35,34.4,404.98,1
19,Guadalajara,Castilla - La Mancha,2015,390.0,1.0384115222946557,1435.3186716666667,36-45,27.17,404.98,0
19,Guadalajara,Castilla - La Mancha,2016,400.0,1.0405208860397714,536.4584166666667,18-25,74.56,416.21,1
19,Guadalajara,Castilla - La Mancha,2016,400.0,1.0405208860397714,1124.4662266666667,26-35,35.57,416.21,1
19,Guadalajara,Castilla - La Mancha,2016,400.0,1.0405208860397714,1443.5036816666668,36-45,27.71,416.21,0
19,Guadalajara,Castilla - La Mancha,2017,400.0,1.0205611862446453,549.5694166666666,18-25,72.78,408.22,1
19,Guadalajara,Castilla - La Mancha,2017,400.0,1.0205611862446453,1137.0996116666668,26-35,35.18,408.22,1
19,Guadalajara,Castilla - La Mancha,2017,400.0,1.0205611862446453,1467.169036666667,36-45,27.26,408.22,0
19,Guadalajara,Castilla - La Mancha,2018,400.0,1.0037444693258832,565.0216666666666,18-25,70.79,401.5,1
19,Guadalajara,Castilla - La Mancha,2018,400.0,1.0037444693258832,1172.093495,26-35,34.13,401.5,1
19,Guadalajara,Castilla - La Mancha,2018,400.0,1.0037444693258832,1500.6801283333334,36-45,26.65,401.5,0
19,Guadalajara,Castilla - La Mancha,2019,450.0,0.9967743538313801,588.122,18-25,76.51,448.55,1
19,Guadalajara,Castilla - La Mancha,2019,450.0,0.9967743538313801,1207.7398066666667,26-35,37.26,448.55,1
19,Guadalajara,Castilla - La Mancha,2019,450.0,0.9967743538313801,1542.2576066666668,36-45,29.18,448.55,0
19,Guadalajara,Castilla - La Mancha,2020,451.9364049678421,1.0,594.7555416666667,18-25,75.99,451.94,1
19,Guadalajara,Castilla - La Mancha,2020,451.9364049678421,1.0,1193.9795000000001,26-35,37.85,451.94,1
19,Guadalajara,Castilla - La Mancha,2020,451.9364049678421,1.0,1514.4404349999998,36-45,29.84,451.94,0
19,Guadalajara,Castilla - La Mancha,2021,482.40000000000003,0.9699974935414286,637.3254929166667,18-25,75.69,467.93,1
19,Guadalajara,Castilla - La Mancha,2021,482.40000000000003,0.9699974935414286,1264.5010716666666,26-35,38.15,467.93,1
19,Guadalajara,Castilla - La Mancha,2021,482.40000000000003,0.9699974935414286,1578.793593333333,36-45,30.55,467.93,1
19,Guadalajara,Castilla - La Mancha,2022,500.0,0.8949107299739896,658.7549541666667,18-25,75.9,447.46,1
19,Guadalajara,Castilla - La Mancha,2022,500.0,0.8949107299739896,1333.302605,26-35,37.5,447.46,1
19,Guadalajara,Castilla - La Mancha,2022,500.0,0.8949107299739896,1647.410725,36-45,30.35,447.46,1
19,Guadalajara,Castilla - La Mancha,2023,525.0,0.8643768521205406,707.4927554166667,18-25,74.21,453.8,1
19,Guadalajara,Castilla - La Mancha,2023,525.0,0.8643768521205406,1401.2144633333335,26-35,37.47,453.8,1
19,Guadalajara,Castilla - La Mancha,2023,525.0,0.8643768521205406,1709.032425,36-45,30.72,453.8,1
19,Guadalajara,Castilla - La Mancha,2024,550.0,0.8410456579083591,744.9785091666666,18-25,73.83,462.58,1
19,Guadalajara,Castilla - La Mancha,2024,550.0,0.8410456579083591,1468.6518283333335,26-35,37.45,462.58,1
19,Guadalajara,Castilla - La Mancha,2024,550.0,0.8410456579083591,1759.5097750000002,36-45,31.26,462.58,1
21,Huelva,Andalucía,2011,400.0,1.0717791932800231,404.1777916666667,18-25,98.97,428.71,1
21,Huelva,Andalucía,2011,400.0,1.0717791932800231,816.5996879166665,26-35,48.98,428.71,1
21,Huelva,Andalucía,2011,400.0,1.0717791932800231,996.5692341666667,36-45,40.14,428.71,1
21,Huelva,Andalucía,2012,387.30158730158723,1.0461898360861621,382.326125,18-25,101.3,405.19,1
21,Huelva,Andalucía,2012,387.30158730158723,1.0461898360861621,782.2114079166666,26-35,49.51,405.19,1
21,Huelva,Andalucía,2012,387.30158730158723,1.0461898360861621,965.9105654166666,36-45,40.1,405.19,1
21,Huelva,Andalucía,2013,368.0634735202492,1.031656722448744,347.9877916666667,18-25,105.77,379.72,1
21,Huelva,Andalucía,2013,368.0634735202492,1.031656722448744,748.1391966666666,26-35,49.2,379.72,1
21,Huelva,Andalucía,2013,368.0634735202492,1.031656722448744,956.7445716666666,36-45,38.47,379.72,1
21,Huelva,Andalucía,2014,354.51388888888886,1.0332160647146191,328.86758333333336,18-25,107.8,366.29,1
21,Huelva,Andalucía,2014,354.51388888888886,1.0332160647146191,724.2443991666665,26-35,48.95,366.29,1
21,Huelva,Andalucía,2014,354.51388888888886,1.0332160647146191,938.4757979166667,36-45,37.78,366.29,1
21,Huelva,Andalucía,2015,350.0,1.0384115222946557,339.0910416666666,18-25,103.22,363.44,1
21,Huelva,Andalucía,2015,350.0,1.0384115222946557,730.1232779166667,26-35,47.94,363.44,1
21,Huelva,Andalucía,2015,350.0,1.0384115222946557,956.1124341666667,36-45,36.61,363.44,1
21,Huelva,Andalucía,2016,350.5223880597014,1.0405208860397714,352.51420833333333,18-25,99.43,364.73,1
21,Huelva,Andalucía,2016,350.5223880597014,1.0405208860397714,735.2435916666667,26-35,47.67,364.73,1
21,Huelva,Andalucía,2016,350.5223880597014,1.0405208860397714,980.8290104166666,36-45,35.74,364.73,1
21,Huelva,Andalucía,2017,354.8611111111111,1.0205611862446453,371.4783333333333,18-25,95.53,362.16,1
21,Huelva,Andalucía,2017,354.8611111111111,1.0205611862446453,763.1840691666666,26-35,46.5,362.16,1
21,Huelva,Andalucía,2017,354.8611111111111,1.0205611862446453,1011.9933891666666,36-45,35.07,362.16,1
21,Huelva,Andalucía,2018,371.94293478260875,1.0037444693258832,399.3392083333333,18-25,93.14,373.34,1
21,Huelva,Andalucía,2018,371.94293478260875,1.0037444693258832,804.6522891666667,26-35,46.22,373.34,1
21,Huelva,Andalucía,2018,371.94293478260875,1.0037444693258832,1050.9962729166666,36-45,35.39,373.34,1
21,Huelva,Andalucía,2019,400.0,0.9967743538313801,437.579625,18-25,91.41,398.71,1
21,Huelva,Andalucía,2019,400.0,0.9967743538313801,854.5911516666666,26-35,46.81,398.71,1
21,Huelva,Andalucía,2019,400.0,0.9967743538313801,1102.6988450000001,36-45,36.27,398.71,1
21,Huelva,Andalucía,2020,400.0,1.0,441.40366666666665,18-25,90.62,400.0,1
21,Huelva,Andalucía,2020,400.0,1.0,848.1433491666667,26-35,47.16,400.0,1
21,Huelva,Andalucía,2020,400.0,1.0,1100.8008716666666,36-45,36.34,400.0,1
21,Huelva,Andalucía,2021,410.0,0.9699974935414286,472.0740416666667,18-25,86.85,397.7,1
21,Huelva,Andalucía,2021,410.0,0.9699974935414286,909.9031829166667,26-35,45.06,397.7,1
21,Huelva,Andalucía,2021,410.0,0.9699974935414286,1142.200415,36-45,35.9,397.7,1
21,Huelva,Andalucía,2022,433.3333333333333,0.8949107299739896,511.17291666666665,18-25,84.77,387.79,1
21,Huelva,Andalucía,2022,433.3333333333333,0.8949107299739896,964.5198629166666,26-35,44.93,387.79,1
21,Huelva,Andalucía,2022,433.3333333333333,0.8949107299739896,1197.8347583333332,36-45,36.18,387.79,1
21,Huelva,Andalucía,2023,450.0,0.8643768521205406,560.49525,18-25,80.29,388.97,1
21,Huelva,Andalucía,2023,450.0,0.8643768521205406,1020.7801004166668,26-35,44.08,388.97,1
21,Huelva,Andalucía,2023,450.0,0.8643768521205406,1252.2828683333335,36-45,35.93,388.97,1
21,Huelva,Andalucía,2024,475.0,0.8410456579083591,597.8772083333333,18-25,79.45,399.5,1
21,Huelva,Andalucía,2024,475.0,0.8410456579083591,1085.5109804166666,26-35,43.76,399.5,1
21,Huelva,Andalucía,2024,475.0,0.8410456579083591,1305.4854333333333,36-45,36.38,399.5,1
22,Huesca,Aragón,2011,369.16499999999996,1.0717791932800231,594.443375,18-25,62.1,395.66,1
22,Huesca,Aragón,2011,369.16499999999996,1.0717791932800231,1099.0808333333332,26-35,33.59,395.66,1
22,Huesca,Aragón,2011,369.16499999999996,1.0717791932800231,1279.7441700000002,36-45,28.85,395.66,0
22,Huesca,Aragón,2012,355.0,1.0461898360861621,545.3551666666666,18-25,65.1,371.4,1
22,Huesca,Aragón,2012,355.0,1.0461898360861621,1054.4098154166666,26-35,33.67,371.4,1
22,Huesca,Aragón,2012,355.0,1.0461898360861621,1244.4537283333332,36-45,28.53,371.4,0
22,Huesca,Aragón,2013,350.0,1.031656722448744,508.12929166666663,18-25,68.88,361.08,1
22,Huesca,Aragón,2013,350.0,1.031656722448744,1025.9004141666667,26-35,34.12,361.08,1
22,Huesca,Aragón,2013,350.0,1.031656722448744,1229.5665,36-45,28.47,361.08,0
22,Huesca,Aragón,2014,343.07500000000005,1.0332160647146191,486.35566666666665,18-25,70.54,354.47,1
22,Huesca,Aragón,2014,343.07500000000005,1.0332160647146191,1016.2287104166667,26-35,33.76,354.47,1
22,Huesca,Aragón,2014,343.07500000000005,1.0332160647146191,1226.6009166666665,36-45,27.97,354.47,0
22,Huesca,Aragón,2015,340.0,1.0384115222946557,490.33579166666664,18-25,69.34,353.06,1
22,Huesca,Aragón,2015,340.0,1.0384115222946557,1025.7739866666668,26-35,33.15,353.06,1
22,Huesca,Aragón,2015,340.0,1.0384115222946557,1245.9958316666668,36-45,27.29,353.06,0
22,Huesca,Aragón,2016,350.0,1.0405208860397714,519.7575,18-25,67.34,364.18,1
22,Huesca,Aragón,2016,350.0,1.0405208860397714,1048.5309366666668,26-35,33.38,364.18,1
22,Huesca,Aragón,2016,350.0,1.0405208860397714,1259.81545,36-45,27.78,364.18,0
22,Huesca,Aragón,2017,350.0,1.0205611862446453,543.7943333333334,18-25,64.36,357.2,1
22,Huesca,Aragón,2017,350.0,1.0205611862446453,1080.3274529166667,26-35,32.4,357.2,1
22,Huesca,Aragón,2017,350.0,1.0205611862446453,1287.0988166666668,36-45,27.19,357.2,0
22,Huesca,Aragón,2018,350.0,1.0037444693258832,577.9765833333333,18-25,60.56,351.31,1
22,Huesca,Aragón,2018,350.0,1.0037444693258832,1122.6868766666666,26-35,31.18,351.31,1
22,Huesca,Aragón,2018,350.0,1.0037444693258832,1328.6169833333333,36-45,26.34,351.31,0
22,Huesca,Aragón,2019,378.0,0.9967743538313801,614.2659583333333,18-25,61.54,376.78,1
22,Huesca,Aragón,2019,378.0,0.9967743538313801,1172.9831700000002,26-35,32.23,376.78,1
22,Huesca,Aragón,2019,378.0,0.9967743538313801,1367.3475016666664,36-45,27.64,376.78,0
22,Huesca,Aragón,2020,399.99499999999995,1.0,644.6582879166667,18-25,62.05,399.99,1
22,Huesca,Aragón,2020,399.99499999999995,1.0,1192.3187733333334,26-35,33.55,399.99,1
22,Huesca,Aragón,2020,399.99499999999995,1.0,1368.948916666667,36-45,29.22,399.99,0
22,Huesca,Aragón,2021,400.0,0.9699974935414286,668.4898716666667,18-25,59.84,388.0,1
22,Huesca,Aragón,2021,400.0,0.9699974935414286,1252.9352966666665,26-35,31.93,388.0,1
22,Huesca,Aragón,2021,400.0,0.9699974935414286,1429.8026866666667,36-45,27.98,388.0,0
22,Huesca,Aragón,2022,420.0,0.8949107299739896,684.9254466666667,18-25,61.32,375.86,1
22,Huesca,Aragón,2022,420.0,0.8949107299739896,1293.6824116666667,26-35,32.47,375.86,1
22,Huesca,Aragón,2022,420.0,0.8949107299739896,1488.1653666666668,36-45,28.22,375.86,0
22,Huesca,Aragón,2023,441.80125786163524,0.8643768521205406,708.9466716666666,18-25,62.32,381.88,1
22,Huesca,Aragón,2023,441.80125786163524,0.8643768521205406,1363.8481133333332,26-35,32.39,381.88,1
22,Huesca,Aragón,2023,441.80125786163524,0.8643768521205406,1553.5861350000002,36-45,28.44,381.88,0
22,Huesca,Aragón,2024,452.5,0.8410456579083591,743.0188829166667,18-25,60.9,380.57,1
22,Huesca,Aragón,2024,452.5,0.8410456579083591,1423.9308316666666,26-35,31.78,380.57,1
22,Huesca,Aragón,2024,452.5,0.8410456579083591,1608.9517916666666,36-45,28.12,380.57,0
23,Jaén,Andalucía,2011,350.0,1.0717791932800231,450.6125833333333,18-25,77.67,375.12,1
23,Jaén,Andalucía,2011,350.0,1.0717791932800231,871.5956504166666,26-35,40.16,375.12,1
23,Jaén,Andalucía,2011,350.0,1.0717791932800231,1022.1075891666666,36-45,34.24,375.12,1
23,Jaén,Andalucía,2012,340.4,1.0461898360861621,395.7492916666667,18-25,86.01,356.12,1
23,Jaén,Andalucía,2012,340.4,1.0461898360861621,812.3011529166666,26-35,41.91,356.12,1
23,Jaén,Andalucía,2012,340.4,1.0461898360861621,973.3065741666668,36-45,34.97,356.12,1
23,Jaén,Andalucía,2013,329.25,1.031656722448744,327.30675,18-25,100.59,339.67,1
23,Jaén,Andalucía,2013,329.25,1.031656722448744,765.0804816666667,26-35,43.03,339.67,1
23,Jaén,Andalucía,2013,329.25,1.031656722448744,940.1193554166666,36-45,35.02,339.67,1
23,Jaén,Andalucía,2014,325.8333333333333,1.0332160647146191,340.49579166666666,18-25,95.69,336.66,1
23,Jaén,Andalucía,2014,325.8333333333333,1.0332160647146191,761.5405116666666,26-35,42.79,336.66,1
23,Jaén,Andalucía,2014,325.8333333333333,1.0332160647146191,957.5031366666667,36-45,34.03,336.66,1
23,Jaén,Andalucía,2015,320.0,1.0384115222946557,337.374125,18-25,94.85,332.29,1
23,Jaén,Andalucía,2015,320.0,1.0384115222946557,762.8680004166667,26-35,41.95,332.29,1
23,Jaén,Andalucía,2015,320.0,1.0384115222946557,975.2662004166667,36-45,32.81,332.29,1
23,Jaén,Andalucía,2016,325.0,1.0405208860397714,355.55783333333335,18-25,91.41,338.17,1
23,Jaén,Andalucía,2016,325.0,1.0405208860397714,773.6143379166666,26-35,42.01,338.17,1
23,Jaén,Andalucía,2016,325.0,1.0405208860397714,1004.1548841666666,36-45,32.37,338.17,1
23,Jaén,Andalucía,2017,330.0,1.0205611862446453,394.50062499999996,18-25,83.65,336.79,1
23,Jaén,Andalucía,2017,330.0,1.0205611862446453,803.4512279166667,26-35,41.07,336.79,1
23,Jaén,Andalucía,2017,330.0,1.0205611862446453,1034.4974841666667,36-45,31.9,336.79,1
23,Jaén,Andalucía,2018,338.59280845173504,1.0037444693258832,420.33241666666663,18-25,80.55,339.86,1
23,Jaén,Andalucía,2018,338.59280845173504,1.0037444693258832,836.5752329166667,26-35,40.47,339.86,1
23,Jaén,Andalucía,2018,338.59280845173504,1.0037444693258832,1080.3274529166667,36-45,31.34,339.86,1
23,Jaén,Andalucía,2019,350.0,0.9967743538313801,450.53454166666666,18-25,77.69,348.87,1
23,Jaén,Andalucía,2019,350.0,0.9967743538313801,891.9504779166665,26-35,39.24,348.87,1
23,Jaén,Andalucía,2019,350.0,0.9967743538313801,1123.1020583333332,36-45,31.16,348.87,1
23,Jaén,Andalucía,2020,350.7857981220658,1.0,423.6882083333333,18-25,82.79,350.79,1
23,Jaén,Andalucía,2020,350.7857981220658,1.0,862.6192979166667,26-35,40.67,350.79,1
23,Jaén,Andalucía,2020,350.7857981220658,1.0,1103.1733383333333,36-45,31.8,350.79,1
23,Jaén,Andalucía,2021,360.0,0.9699974935414286,479.1758333333333,18-25,75.13,349.2,1
23,Jaén,Andalucía,2021,360.0,0.9699974935414286,955.9860066666666,26-35,37.66,349.2,1
23,Jaén,Andalucía,2021,360.0,0.9699974935414286,1161.8918883333333,36-45,30.98,349.2,1
23,Jaén,Andalucía,2022,375.0,0.8949107299739896,523.03525,18-25,71.7,335.59,1
23,Jaén,Andalucía,2022,375.0,0.8949107299739896,1014.2690841666666,26-35,36.97,335.59,1
23,Jaén,Andalucía,2022,375.0,0.8949107299739896,1211.4764416666667,36-45,30.95,335.59,1
23,Jaén,Andalucía,2023,390.0,0.8643768521205406,558.62225,18-25,69.81,337.11,1
23,Jaén,Andalucía,2023,390.0,0.8643768521205406,1079.6953154166665,26-35,36.12,337.11,1
23,Jaén,Andalucía,2023,390.0,0.8643768521205406,1269.5425633333334,36-45,30.72,337.11,1
23,Jaén,Andalucía,2024,400.0,0.8410456579083591,591.0095416666667,18-25,67.68,336.42,1
23,Jaén,Andalucía,2024,400.0,0.8410456579083591,1136.862365,26-35,35.18,336.42,1
23,Jaén,Andalucía,2024,400.0,0.8410456579083591,1319.6609216666666,36-45,30.31,336.42,1
24,León,Castilla y León,2011,350.0,1.0717791932800231,598.4235,18-25,58.49,375.12,1
24,León,Castilla y León,2011,350.0,1.0717791932800231,1095.8780033333333,26-35,31.94,375.12,1
24,León,Castilla y León,2011,350.0,1.0717791932800231,1322.9823749999998,36-45,26.46,375.12,0
24,León,Castilla y León,2012,350.0,1.0461898360861621,546.4477499999999,18-25,64.05,366.17,1
24,León,Castilla y León,2012,350.0,1.0461898360861621,1044.0427604166666,26-35,33.52,366.17,1
24,León,Castilla y León,2012,350.0,1.0461898360861621,1276.3040933333332,36-45,27.42,366.17,0
24,León,Castilla y León,2013,340.0,1.031656722448744,499.4666666666667,18-25,68.07,350.76,1
24,León,Castilla y León,2013,340.0,1.031656722448744,1005.6720141666666,26-35,33.81,350.76,1
24,León,Castilla y León,2013,340.0,1.031656722448744,1251.2152583333334,36-45,27.17,350.76,0
24,León,Castilla y León,2014,338.7405303030303,1.0332160647146191,451.7051666666666,18-25,74.99,349.99,1
24,León,Castilla y León,2014,338.7405303030303,1.0332160647146191,991.3857066666666,26-35,34.17,349.99,1
24,León,Castilla y León,2014,338.7405303030303,1.0332160647146191,1252.34218,36-45,27.05,349.99,0
24,León,Castilla y León,2015,339.1666666666667,1.0384115222946557,449.754125,18-25,75.41,352.19,1
24,León,Castilla y León,2015,339.1666666666667,1.0384115222946557,992.8396229166666,26-35,34.16,352.19,1
24,León,Castilla y León,2015,339.1666666666667,1.0384115222946557,1263.196215,36-45,26.85,352.19,0
24,León,Castilla y León,2016,350.0,1.0405208860397714,461.14820833333334,18-25,75.9,364.18,1
24,León,Castilla y León,2016,350.0,1.0405208860397714,1001.4366929166666,26-35,34.95,364.18,1
24,León,Castilla y León,2016,350.0,1.0405208860397714,1268.1190833333333,36-45,27.6,364.18,0
24,León,Castilla y León,2017,350.0,1.0205611862446453,482.2194583333333,18-25,72.58,357.2,1
24,León,Castilla y León,2017,350.0,1.0205611862446453,1023.7511466666666,26-35,34.19,357.2,1
24,León,Castilla y León,2017,350.0,1.0205611862446453,1290.5388933333334,36-45,27.12,357.2,0
24,León,Castilla y León,2018,350.0,1.0037444693258832,503.6809166666667,18-25,69.49,351.31,1
24,León,Castilla y León,2018,350.0,1.0037444693258832,1064.3975879166667,26-35,32.88,351.31,1
24,León,Castilla y León,2018,350.0,1.0037444693258832,1331.4639433333332,36-45,26.29,351.31,0
24,León,Castilla y León,2019,364.82863849765255,0.9967743538313801,531.3076666666667,18-25,68.67,363.65,1
24,León,Castilla y León,2019,364.82863849765255,0.9967743538313801,1109.99418,26-35,32.87,363.65,1
24,León,Castilla y León,2019,364.82863849765255,0.9967743538313801,1367.99993,36-45,26.67,363.65,0
24,León,Castilla y León,2020,375.0,1.0,545.4332083333334,18-25,68.75,375.0,1
24,León,Castilla y León,2020,375.0,1.0,1101.80917,26-35,34.03,375.0,1
24,León,Castilla y León,2020,375.0,1.0,1363.4922433333334,36-45,27.5,375.0,0
24,León,Castilla y León,2021,386.0,0.9699974935414286,573.4501666666666,18-25,67.31,374.42,1
24,León,Castilla y León,2021,386.0,0.9699974935414286,1178.6177783333333,26-35,32.75,374.42,1
24,León,Castilla y León,2021,386.0,0.9699974935414286,1422.6852866666668,36-45,27.13,374.42,0
24,León,Castilla y León,2022,400.0,0.8949107299739896,625.2698333333334,18-25,63.97,357.96,1
24,León,Castilla y León,2022,400.0,0.8949107299739896,1245.5806499999999,26-35,32.11,357.96,1
24,León,Castilla y León,2022,400.0,0.8949107299739896,1488.817795,36-45,26.87,357.96,0
24,León,Castilla y León,2023,403.9325,0.8643768521205406,659.1974504166666,18-25,61.28,349.15,1
24,León,Castilla y León,2023,403.9325,0.8643768521205406,1312.7807683333333,26-35,30.77,349.15,1
